1,234431,239.22861561880543,346.7719978433151,290.23856844364263,381.4667638505939
1,251723,546.2968731599666,116.7686802543601,564.2097445156824,129.09791587283416
1,252155,416.77732234670225,358.55547135829437,468.43371891915234,390.02842740160247
1,252388,401.5434487916706,319.69223427663013,436.5237367897748,344.62454081619035
1,252652,446.0059004393117,267.372084486394,461.75830413146105,278.7442962771105
1,253411,537.1452001926123,158.7382165147577,555.0621146721313,170.7688405966505
1,253448,431.1829184018051,278.9004540218062,458.59311342338503,294.8488749115115
1,253464,610.6286555535065,57.271871883544506,628.4515355214711,68.41614241069956
1,253468,502.47409369683544,128.2740870407684,518.3904612421657,138.2281962732654
1,253639,489.82592030984745,356.2896586772495,532.0871818710214,382.01045220434503
1,253657,519.6791909900825,114.39539529655706,533.5898620704849,125.173728481822
1,253668,489.5282144254804,93.25097765301862,510.0381797827017,110.58485196571257
1,253753,526.7233968827838,227.92158471460837,547.8145300519626,241.57246638889467
1,253949,433.7152576953656,337.20983503633954,482.7630445852744,366.345807206356
1,254050,336.674999170305,378.87992934478905,379.84465721113145,401.87971636792224
1,254122,611.6050827273294,54.751635378804,627.2673984786885,63.868763188314624
1,254131,463.48144906532207,75.85977839553195,486.55975996675306,92.3352376554849
1,254141,495.2419231151464,328.51177350506845,541.715731577312,356.1012379437663
1,254182,470.04923857284444,383.51751396549406,520.5256416528966,409.4025728688276
1,254284,484.9202566261356,234.48441092495813,509.3417364078151,254.59759279617157
1,254322,488.8711087775871,115.69542295767211,503.69795116534465,127.01305879588985
1,254362,384.0076931381021,336.9198152020158,419.74891481388147,360.78272547711003
1,254397,507.43223930318754,309.592592222659,546.6206979653596,332.39442764413775
1,254425,546.2575221406028,122.34376426613063,562.4709191239496,133.44461980660446
1,254462,474.6386820232128,282.5595725857116,497.08803970710517,296.21199272546136
1,254476,581.5692333349793,54.00182439457082,598.4339246707558,66.00013698378179
1,254501,391.0676051477791,385.0739452600319,448.3972126093434,412.43212038785754
1,254529,432.7247206539232,302.8003382281631,447.9204327504747,315.12951381023396
1,254576,444.6845032490726,249.57107891026823,467.23075908408714,265.3645102948082
1,254603,627.4502263607593,292.5127808189993,658.5498436841266,313.625480438806
1,254634,516.7490444464396,129.3410965655624,533.2858682540538,140.3175326831391
1,254638,668.8889044458805,284.55264249535566,696.7078509094388,302.4232991712505
1,254644,428.0632872042371,317.9415886401822,442.9883091326518,329.8246268349065
1,254650,296.4278952520563,366.4435531902759,340.57996269662874,395.61480724709446
1,254659,447.5856548659496,325.04470946554255,486.83434460226664,349.25935228402943
1,254671,687.6165456109421,71.17188762082175,702.8477052713188,82.86010922296529
1,254675,672.9060590262409,309.1871572044471,723.4241183200362,336.7296564276779
1,254692,626.9070183962117,302.98598159978565,661.5510902145325,329.20918869406654
1,254705,550.3707179664893,69.87853562693356,567.5397718543562,81.02112534291558
1,254724,624.4669068350081,338.6187609593034,660.7964232380743,364.52012354765577
1,254745,483.80331792295476,46.66070737449908,498.9707999870195,56.03592995370917
1,254754,627.8076582815311,317.3912200685412,663.2174769298643,342.29770996823856
1,254773,623.152924625059,243.41468352746546,643.4730111750622,260.6376985147558
1,254803,528.4156721705596,238.52542363610573,553.5746126361984,258.8702923176572
1,254831,727.1828272315493,341.9092986571008,767.6464528073938,368.32027503331557
1,254844,462.6173089393857,304.65930837234976,493.3471491936793,322.72191313976543
1,254846,382.22838577854236,273.0502281027807,400.4142951091266,283.0502281027807
1,254849,657.5180376110806,210.08885095909966,681.3203378828666,229.65577738489827
1,254859,696.947188561222,259.51495264361176,738.3082617579151,283.53226575732646
1,254864,524.3143426401414,56.595671929935996,546.7682321146401,72.91742524521857
1,254868,758.0501926565871,362.78124720527154,795.0767643933311,389.02505149700585
2,253361,498.1173270187913,275.0858127314197,510.9122644275628,284.09736367618217
2,254077,459.1514838359795,69.02074199808418,490.8694313574719,93.32983455668558
2,254284,481.6394877328112,231.77079708529158,510.7621608188783,255.7927223833066
2,254324,608.0078851020264,52.284396081594366,631.4227223850282,69.68856164117986
2,254462,473.2251885082433,281.32834113469835,498.69027102118883,296.8356995188866
2,254476,576.8421014181747,47.94027259482264,594.0634580589225,60.19234176499411
2,254773,621.5108318477711,239.73891069329605,644.4333221041587,259.1367537496239
2,254797,449.0535445812289,325.981981989716,473.030893475349,338.96900105889864
2,254808,399.69596332343247,310.09675020111126,431.3951607025216,339.9450433780093
3,253361,497.45418419881617,275.29149501730615,510.08379810803194,284.1865368231014
3,254077,458.2154556761701,69.4649729837617,490.90403519652136,94.51820921823828
3,254223,571.1555908777827,54.90520829648998,587.8633667140076,65.92470991669855
3,254284,481.29940759198905,231.93115647659178,510.7394724385302,256.21500223719414
3,254324,607.4461803312472,49.46711642681823,631.5295450191447,67.36829943361793
3,254462,473.13598264038893,281.31125615689245,498.65559923022073,296.8518526779693
3,254773,621.2688947903262,234.9610421288787,643.7577430663591,253.99192169281187
3,254797,448.9004620514009,326.5224521263964,471.197488451931,338.5993458999757
3,254808,397.680157920173,309.0612499797955,430.4672491658982,339.9339144378773
3,254893,676.3971734090659,61.9815483136743,689.6259545303892,72.24807267171208
4,254223,571.1983056932019,55.520170221928595,587.8076449870397,66.47479237008045
4,254893,682.0071667512134,61.95421578208135,694.8670880639794,71.98926059970768
5,254893,686.2766746404786,57.471007051685966,702.6782848933861,70.43098964744374
6,254479,518.851924281788,70.47092081347124,549.8970065856095,90.2711690003101
6,254893,692.0288863860803,59.20115205602544,704.85558291286,69.29073944554878
7,254479,518.744916315021,68.8892160860212,550.6044477397592,89.20892207190815
7,254893,696.6544298191643,61.079686524132434,707.5130604343699,69.62956906371603
8,254893,700.6500155334336,60.795899026162736,711.1940222977609,69.09805290140224
8,254926,682.7005515134474,57.04762983691062,704.3863103429937,76.27738120408355
9,254926,689.8725838705885,57.866299603035515,709.390097513155,75.31929729275265
10,254705,539.7195403671926,78.86709178223968,564.7038679685222,94.73420171602865
10,254926,697.3684371097638,59.909765748767526,714.0731948931224,74.96289740400098
11,254705,538.8552000442152,79.74051515911279,564.4688305669266,96.00728381211535
11,254926,702.9659905565228,59.91880907060455,719.3828312177762,74.88387684334047
12,254223,568.984519468786,67.81253475295601,590.0130478753324,81.72414959360688
12,254926,708.6158301833663,59.92438514220134,723.3049255882947,73.44015241100314
13,253618,606.1506094932834,73.12812126821193,620.2702039912216,85.26553291506936
13,254223,568.8131378297095,69.03907192598069,590.1793587518083,83.17414967570534
13,254540,647.1244846387788,59.45456741102223,661.843419371876,72.70959573543061
13,254926,713.5358487546243,60.67321573771618,726.8229560852922,72.96203020292312
13,254952,675.6264577008284,65.18157217102849,692.0422853175735,76.16698155014227
14,253618,605.7884464248272,73.14143834205177,619.5921365872892,85.00765884157376
14,254540,646.6964422518822,59.49088610005248,660.8691042911449,72.25398036307104
14,254926,718.4687239818369,60.71216529384837,731.1075700098795,72.40142532316938
14,254952,682.0684777050293,64.14535756880157,698.3506706125683,75.1019619749717
15,254834,571.5308080325498,58.89809452860048,585.0856653009367,69.04549835340748
15,254952,688.1852449932667,63.85582435370835,703.2267917436877,74.0663621996441
16,253551,557.1322676002121,59.961885683112335,570.8574418685683,69.95319564192206
16,254540,647.6556653340537,65.77457702577354,659.2659128777129,75.8368903810682
16,254726,696.5469469917896,63.25914730090713,708.4182011309452,74.38177841807763
16,254801,670.8390895397715,60.108626717456204,683.1109229424906,70.11095868256221
16,254834,572.2723154588417,59.2712956492964,585.8168867980897,69.4109968726314
16,254952,693.2957208377056,63.265937307407356,707.8843301931382,73.1690114380935
17,253551,556.9594766942012,60.52118703628823,570.6889435655445,70.51586053772468
17,254540,647.577053833375,66.82692989491602,658.2956322910532,76.11644829132754
17,254726,700.3634395512379,62.90123629266928,711.24882819367,72.86863545059573
17,254801,670.381845993626,57.163536627356244,682.5016250507836,67.04193507189166
18,254716,-3.832752456102739,155.92878055673503,118.592061867959,259.7079702994861
18,254726,701.5354124925326,60.9825341788233,710.5965311863647,69.27950094893788
18,254952,703.719675190602,62.92570978372208,718.1759487059608,72.86783978280063
19,254440,646.6838769832369,68.21101329328756,664.1860816709411,82.33407140002718
19,254494,670.6000943593739,64.20671446641639,683.3833835688034,73.29017631395358
19,254716,-7.833406781064326,155.65082064586494,117.49906986528191,261.89487066667834
19,254952,709.4643323367859,62.84966772145927,721.7911359040144,71.36152310142472
20,254440,646.4695835467406,63.36703662518318,663.470381808789,77.08559692024676
20,254494,669.7215648704896,58.56001244163873,681.8129092878453,67.1518179886828
20,254705,525.844457583427,82.30594571382314,569.0697684988157,108.9161591790111
20,254834,572.3985567701255,56.2193812188117,585.8768206418291,66.2243955131352
20,254952,713.5114593579149,62.12434763503438,726.0529168232576,70.89042570547099
21,254705,524.6779371760604,82.85272083259578,569.2284891954856,110.27875538461582
21,254834,572.828749969539,56.08401761574549,586.2809824968501,66.06970528161187
21,254952,717.1450738364381,61.2119627209747,730.5262671660118,70.7422185181062
22,254077,441.6173971335771,63.29150320127115,460.9691628689174,77.7841808631468
22,254785,578.7655185180693,74.0481441073367,619.2875156375239,97.02541384496696
22,254864,549.3178306921944,56.916236746011826,565.139650980169,68.14117930380934
22,254952,721.0843546423431,60.8960819975335,734.6024415691004,70.69996382261697
23,254077,440.7579461460655,63.01605740694494,459.47906268137245,77.0365330176771
23,254785,577.1250302936609,71.7443750809089,618.4679367851044,95.18712828375281
23,254864,550.4519950090912,56.91793350158509,565.9830795940416,67.93660768911832
23,254952,724.832609317585,60.79959983804711,737.4674741565836,70.05232594394933
23,254997,672.8634457857277,62.33215590781951,691.9529614105098,77.31047559254436
24,254479,521.7943329055546,58.58775013722711,539.655673844203,70.02790544165376
24,254952,728.424841821533,60.79654236634825,740.5734967150828,69.83945515750831
24,254997,680.0075790620778,61.31352837568262,697.8331204045242,75.41338578454595
25,254229,507.87976210549556,58.002377427686596,524.766809700575,70.1902411012234
25,254479,521.9354188443705,57.86243016278977,539.1802022994947,68.90768931321955
25,254785,578.7294636318643,71.74041525152805,619.2667787632057,95.03553188683502
25,254952,731.256516427816,60.81069307488941,743.2141604437862,69.78288287637518
25,254997,684.4978611083075,59.50499349355271,702.7945528462436,74.15069444654559
26,254131,438.566105622256,93.07970471071965,495.33906829514495,130.93694468341073
26,254229,508.30420955816965,58.14112957627168,524.9013104575641,70.11970457427265
26,254745,488.66502839152145,57.99775253987571,510.17355786096863,70.98232869677304
